date,inv_value_fg,cogs,revenue,inv_value_rm,total_inventory_value,accounts_receivable,accounts_payable,avg_inventory_w,avg_cogs_w,avg_revenue_w,avg_ar_w,avg_ap_w,DIO,DSO,DPO,CCC
2024-01-03,37642.73,9446.26,22480.57,50436.07580565738,88078.80580565738,1486191.2900000056,254660.2800000002,112177.90123679228,8324.782,19983.071999999996,1440664.9263333397,247467.22233333346,13.475175834849765,72.09426690417469,29.7265708979927,55.84287184103175
2024-01-04,47009.72,10031.24,24309.65,53765.41621205739,100775.13621205739,1496809.9800000056,256475.6100000002,112325.95767035808,8404.9895,20178.20216666667,1442737.0900000064,247813.59716666676,13.364199642409796,71.49978368158746,29.484105502650156,55.37987782134711
2024-01-05,43409.159999999996,10543.52,25336.62,47059.37940453739,90468.53940453738,1509889.6900000058,257980.3600000002,111280.44345210472,8425.8665,20231.618166666663,1444952.476666673,248124.48750000013,13.20700291799125,71.42050946015564,29.447949062568238,55.17956331557865
2024-01-06,44504.02,5782.5599999999995,13922.45,47555.49750981739,92059.51750981738,1503605.0700000057,252787.70000000022,110424.79013076986,8385.219333333333,20137.336666666666,1447072.641166673,248297.0255000001,13.16898052884602,71.86018017774974,29.6112737937525,55.41788691284326
2024-01-07,39019.68,5484.34,13272.73,47555.49750981739,86575.17750981738,1497931.1800000055,247883.9800000002,109439.08352105816,8313.837166666668,19971.323500000002,1449046.534666673,248365.27266666677,13.163486525793532,72.55635985600418,29.873723491056275,55.846122890741434
2024-01-08,29889.39,9130.289999999999,21938.62,112740.65301396741,142630.0430139674,1494805.9000000057,250630.40000000023,109443.36215185259,8291.6885,19919.261,1450753.3138333398,248433.93733333342,13.199164699910348,72.83168355660082,29.96180299505142,56.069045261459756
2024-01-09,22608.14,7281.25,17654.37,108579.2865259074,131187.42652590742,1489296.8100000059,252190.69000000024,109433.00074830551,8237.961,19792.957333333336,1452154.6995000064,248503.37883333344,13.283991117256505,73.36724245115364,30.16564157481851,56.48559199359164
2024-01-10,29770.55,7886.08,19136.96,109555.3716818474,139325.9216818474,1483247.130000006,251731.47000000023,109500.32076402409,8287.1585,19911.455833333333,1453567.589666673,248665.9385000001,13.213252861523536,73.00157265413448,30.006176242435828,56.20864927322219
2024-01-11,50866.89,9771.55,23614.65,102330.5115907554,153197.40159075538,1492830.2700000058,253244.5700000002,109880.12977822448,8368.72,20106.941666666666,1455236.6096666728,248936.74416666676,13.12986093192561,72.37483620292028,29.74609548015309,55.7586016546928
2024-01-12,48464.47,9878.89,23780.09,94324.4382556354,142788.9082556354,1502618.200000006,254146.76000000018,110223.97373683954,8395.858333333334,20170.579833333333,1457058.4828333398,249178.1535000001,13.128374653396312,72.23681693202721,29.678699140349966,55.686492445073554
2024-01-13,53049.159999999996,6021.71,14408.39,94979.27966053541,148028.4396605354,1496621.170000006,249081.03000000017,110856.47929428858,8380.7025,20129.166,1458860.735166673,249305.3701666668,13.227587937203188,72.47497164893335,29.747550419152432,55.9550091669841
2024-01-14,47466.63,5582.53,13433.32,94979.27966053541,142445.9096605354,1491634.410000006,244132.36000000016,111236.10654821731,8340.465666666667,20032.529333333332,1460629.996000006,249356.78833333345,13.33691798442157,72.91290938331865,29.897226162072418,56.35260120566781
2024-01-15,38429.61,9037.02,21735.82,84204.57630619651,122634.18630619651,1494035.230000006,246812.14000000016,111082.81115441388,8336.846666666668,20021.59416666667,1462250.501166673,249426.3341666668,13.32431980529975,73.03366999622479,29.918546440820563,56.439443360703976
2024-01-16,31055.16,7374.45,17840.76,73707.6932614865,104762.85326148651,1489681.370000006,248288.73000000019,110666.02391778195,8281.269166666667,19892.311,1463543.7596666731,249469.54683333347,13.363413468460735,73.57333995364706,30.124554801030413,56.812198621077385
2024-01-17,41380.73,8533.86,20583.61,68069.96896664517,109450.69896664517,1484628.900000006,248434.6900000002,110259.39254414965,8323.394166666667,19996.75133333333,1464820.9873333396,249578.00316666678,13.246926714790689,73.25294808720129,29.985123636961816,56.51475116503016
2024-01-18,49521.549999999996,11274.35,26940.85,69697.00718195518,119218.55718195517,1496893.210000006,251163.5600000002,110111.6968074392,8415.162,20217.14933333333,1466362.2128333396,249797.14916666682,13.084917058927589,72.53061194021319,29.68417591564688,55.9313530834939
2024-01-19,46828.49,10551.92,25297.44,61494.58598197517,108323.07598197517,1509588.8100000059,252458.70000000022,110283.68497447675,8431.6525,20258.779833333334,1468014.9605000063,249974.23900000015,13.07972369289137,72.46314795743858,29.64712302837435,55.89574862195559
2024-01-20,47371.96,6276.19,14989.48,70626.60225469517,117998.56225469516,1502446.630000006,248500.6300000002,110869.17273770213,8385.833666666666,20152.817166666668,1469549.8201666728,250019.90650000013,13.22100785022751,72.92031719502472,29.81455588534014,56.32676915991209
2024-01-21,41663.409999999996,5708.55,13663.31,70626.60225469517,112290.01225469518,1496530.600000006,243284.4400000002,111307.73724479142,8316.4,19988.500833333335,1470982.0178333395,249954.1378333335,13.384125011398133,73.59141288776857,30.055569457136922,56.919968442029784
2024-01-22,32009.02,9654.39,23102.1,59784.71978450517,91793.73978450517,1496399.180000006,246836.8700000002,111212.50362086721,8300.320666666667,19949.09733333333,1472187.1206666727,249902.78000000014,13.398579173872946,73.7971796952821,30.107605481266162,57.08815338788888
2024-01-23,24665.25,7343.7699999999995,17759.88,57296.119814505175,81961.36981450517,1489096.6900000058,248411.6400000002,111158.41598384551,8239.013666666668,19805.85166666667,1473019.605166673,249870.72200000013,13.491713994063305,74.37294946754403,30.32774699851816,57.53691646308918
2024-01-24,31662.09,8434.38,20162.1,47627.533092685175,79289.62309268517,1484026.2000000058,247322.51000000018,111048.22259772214,8284.385166666667,19912.454,1473845.9418333394,249886.1521666668,13.404521924516443,74.0162885917195,30.16351209406791,57.257298422168034
2024-01-25,51779.03,10575.32,25514.71,41033.49756683517,92812.52756683517,1497513.8600000057,250083.3900000002,111246.87028616792,8377.181166666667,20134.995666666666,1474997.0216666725,250039.75483333349,13.279749843399143,73.25539305223289,29.847719639663215,56.687423255968824
2024-01-26,47994.24,11129.53,26627.64,40595.359066685174,88589.59906668517,1512256.0000000056,253105.7000000002,110814.33641597704,8417.397,20227.246,1476359.9776666728,250196.35166666677,13.16491742233104,72.98867960901217,29.72372001304759,56.42987701829562
2024-01-27,50603.96,5984.92,14426.83,41163.56716194784,91767.52716194783,1506721.0300000056,248725.3200000002,110590.7376602332,8400.730333333333,20183.907666666666,1477718.437000006,250261.49850000013,13.164419434036493,73.21270298121853,29.790445421987336,56.58667699326768
2024-01-28,45151.72,5452.24,13138.130000000001,44567.824304017835,89719.54430401784,1502965.9400000055,243180.2500000002,110148.70716724053,8355.534000000001,20073.071333333333,1479065.4215000058,250239.4376666668,13.182725025981645,73.68406144424299,29.948946131589768,56.91784033863486
2024-01-29,36021.51,9130.21,21956.63,115715.88274902782,151737.39274902781,1505691.0500000054,246727.9000000002,110417.20241830204,8335.088166666666,20024.2755,1480242.3185000059,250231.13100000014,13.247274679094321,73.9223907751372,30.021413810679764,57.14825164355176
2024-01-30,28055.55,7965.96,19223.4,112426.19160397783,140481.74160397783,1502522.5200000054,249021.66000000018,110533.60494215674,8291.859166666667,19922.746166666668,1481166.3556666726,250218.35450000016,13.330376544081046,74.34549149378088,30.176387402463337,57.4994806353986
2024-01-31,36498.04,8648.8,20916.85,112075.46755934783,148573.50755934784,1497841.6200000055,248866.28000000017,110553.94817272964,8345.050166666666,20052.123166666668,1482163.0306666726,250264.3206666668,13.2478470428284,73.91551599535968,29.98955256929654,57.173810468891546
2024-02-01,47653.91,10535.42,25288.63,108418.42175627785,156072.33175627785,1508813.0600000054,250451.50000000017,110791.99747325135,8427.914833333332,20250.731166666665,1483420.0051666726,250422.28150000016,13.145837335120756,73.25266396348337,29.71343285406165,56.68506844454248
2024-02-02,44255.27,11048.8,26500.04,99887.79504548096,144143.06504548097,1521596.1300000055,252054.04000000015,111290.67460166644,8445.238666666666,20293.49133333333,1484793.3358333395,250542.73816666685,13.17791941640802,73.16598762848034,29.666744547499686,56.677162497388665
2024-02-03,47837.42,5467.91,13288.19,101151.03247633096,148988.45247633097,1512084.7100000053,247490.71000000017,112072.89008017936,8399.438666666667,20186.155333333332,1486019.930000006,250537.18733333348,13.342902368576459,73.6157978308106,29.82784889275936,57.130851306627704
2024-02-04,42452.01,5385.41,12984.42,101151.03247633096,143603.04247633097,1503721.8900000053,242332.60000000018,112661.98508958664,8338.549333333332,20042.125833333335,1487128.0318333392,250449.8701666668,13.510981417261705,74.20011450881134,30.035184797131798,57.675911128941244
2024-02-05,33136.49,9315.52,22245.59,93218.26583559095,126354.75583559094,1502445.1900000053,245865.56000000017,112887.05591200992,8310.887666666667,19976.38233333333,1487981.0136666724,250375.53850000017,13.583032335375878,74.48701115335444,30.126208961313136,57.94383452741718
2024-02-06,25057.76,8078.73,19337.69,86109.92211460095,111167.68211460095,1496316.5700000052,248459.9500000002,113034.34636924471,8272.398833333333,19882.35366666667,1488520.8806666725,250334.10016666685,13.664034900466463,74.86643209461765,30.261367374836258,58.26909962024786
2024-02-07,33303.84,8581.27,20732.63,84817.39562975096,118121.23562975095,1490694.580000005,247910.93000000017,113289.13615160449,8309.022166666668,19974.436833333333,1489067.058500006,250351.43383333352,13.634472730869211,74.54863788775519,30.130071723441684,58.05303889518271
2024-02-08,51137.68,10067.75,24352.46,87084.09425885095,138221.77425885096,1501281.080000005,250697.43000000017,113974.28424444927,8381.468666666666,20152.223833333333,1489873.8390000057,250494.94150000016,13.598366679783481,73.93098902244424,29.886759882098648,57.642595820129074
2024-02-09,48321.54,10662.38,25442.989999999998,79227.35772867095,127548.89772867094,1514561.860000005,253473.73000000019,114895.90212573072,8420.086666666666,20239.606166666665,1490924.257833339,250627.86966666684,13.645453624673387,73.66369906390747,29.76547387081529,57.54367881776558
2024-02-10,51627.67,5231.95,12661.25,80660.81686695095,132288.48686695093,1506130.4900000049,248934.1300000002,116111.17699496217,8369.645,20118.781666666666,1491883.1381666726,250628.79466666686,13.872891501964798,74.15375159811313,29.944973134065645,58.081669966012285
2024-02-11,46294.39,5333.28,12872.1,80660.81686695095,126955.20686695095,1501975.460000005,244388.5200000002,117097.4243011611,8308.921333333334,19975.388166666668,1492777.9218333391,250541.85766666682,14.09297544211849,74.73085926432047,30.153355365341465,58.67047934109749
2024-02-12,37434.69,8859.7,21308.28,63019.29399366095,100453.98399366095,1503495.430000005,247226.5100000002,117378.93569304401,8271.792333333333,19887.39466666667,1493455.502333339,250432.94750000018,14.19026626430588,75.09558327599969,30.27553611214533,59.01031342816023
2024-02-13,30127.96,7306.73,17695.73,49570.91584833095,79698.87584833095,1496306.7800000052,248950.71000000022,117421.39126522778,8218.051166666666,19761.404333333332,1493792.2108333393,250310.5330000002,14.288228301802508,75.59139956028459,30.45862430441997,59.42100355766712
2024-02-14,39662.549999999996,8446.06,20371.88,47611.78720865095,87274.33720865095,1491363.5000000051,248359.75000000023,117448.95390888187,8252.864833333333,19847.002166666665,1494116.068833339,250226.55116666685,14.231294984319309,75.28170029339388,30.31996236700757,59.19303291070562
2024-02-15,50234.35,10367.75,24974.16,46013.896751690954,96248.24675169095,1503183.430000005,251353.05000000022,117708.5674935993,8327.363,20027.1235,1494728.8950000056,250272.64500000016,14.135155089744414,74.63522632194311,30.054249466487793,58.716131945199734
2024-02-16,46194.35,10831.67,25904.44,40713.712438400944,86908.06243840094,1515715.720000005,253650.86000000022,116807.54584710789,8368.0925,20121.326666666668,1495480.4986666725,250317.34333333353,13.958682441321947,74.32315589528751,29.91330979352027,58.3685285430892
2024-02-17,46726.06,5326.1,12829.44,41763.442480100945,88489.50248010094,1504610.730000005,247702.61000000022,116194.66914813865,8314.436166666666,19997.2865,1496082.5771666723,250216.6175000002,13.975050961840767,74.81427928567571,30.094237598833395,58.69509264868308
2024-02-18,40894.55,5831.51,13825.04,41763.442480100945,82657.99248010095,1498707.420000005,242982.20000000022,115365.54702924291,8257.348333333333,19858.439000000002,1496601.9805000057,250042.3133333335,13.971258371593008,75.36352582899418,30.281187524082107,59.05359667650509
2024-02-19,31684.27,9210.28,22042.79,99849.08453824095,131533.35453824094,1499124.0200000051,245916.2900000002,115127.18579152632,8240.282000000001,19815.071833333335,1496942.5501666726,249896.76166666686,13.97126770558657,75.54565346810826,30.32623903728863,59.190682136406195
2024-02-20,23865.67,7818.6,18798.51,99739.52282345096,123605.19282345095,1491732.3300000052,248026.34000000023,114809.6931918966,8188.513000000001,19691.462833333335,1496928.4333333387,249768.87466666687,14.020823218073488,76.01915845476785,30.502348187841534,59.5376334849998
2024-02-21,30815.96,8657.95,20803.74,96831.99032945094,127647.95032945095,1487556.6600000053,247029.90000000026,114560.92743674184,8231.112833333334,19794.21816666667,1496937.9836666724,249699.66683333353,13.918036328308766,75.62501186268149,30.33607628632315,59.2069719046671
2024-02-22,48804.54,11538.07,27548.03,91507.47617316095,140312.01617316096,1499897.0500000054,251224.20000000027,114619.37944564896,8327.264000000001,20022.819333333337,1497231.5441666723,249787.91716666688,13.764350385150387,74.77625998822903,29.996397035889203,58.54421333749022
2024-02-23,44973.74,10719.66,25689.35,91507.47617316095,136481.21617316094,1511901.1600000055,253509.48000000027,115045.96938597638,8347.199833333334,20066.668666666665,1497699.877833339,249850.73183333353,13.78258238488037,74.6361990977213,29.932281102890432,58.486500379711245
2024-02-24,49613.94,6184.73,14806.71,93605.20406290096,143219.14406290097,1506507.8200000054,249118.89000000028,115853.2628099236,8320.037999999999,19999.5825,1498200.3523333392,249793.58866666685,13.924607412841578,74.9115813959286,30.02313074371378,58.813058065056396
2024-02-25,44227.08,5386.86,12906.3,93605.20406290096,137832.28406290096,1499503.4000000055,243376.22000000026,116478.71332435533,8274.698666666667,19887.355499999998,1498650.9455000055,249650.89033333355,14.07649003504764,75.356974711897,30.17039053506724,59.263074211877395
2024-02-26,35246.92,8980.16,21453.739999999998,65542.48897349784,100789.40897349783,1499481.4300000055,246371.46000000025,116222.57127787067,8251.613,19829.7615,1498910.4158333389,249501.7730000002,14.084830599528926,75.58892807829983,30.236727413173668,59.43703126465509
2024-02-27,28938.32,6308.6,15394.9,65542.48897349784,94480.80897349783,1488288.4400000055,247227.82000000027,115967.74002632183,8173.467833333332,19645.539500000003,1498748.2025000055,249319.70683333356,14.188315460590424,76.28949067547904,30.503540469878516,59.974265666190945
2024-02-28,42589.01,7916.98,19170.5,64338.27087476673,106927.28087476673,1482203.7900000056,246014.5900000003,115648.43293738282,8212.374833333333,19740.611333333338,1498598.0218333388,249196.99350000022,14.08221559346946,75.91446873293413,30.34408420917793,59.65260011722565
2024-02-29,54418.94,10624.26,25455.73,59235.80757218673,113654.74757218672,1492423.5100000056,248672.8900000003,115535.78696006749,8294.909166666668,19938.114500000003,1498698.4828333387,249200.0435000002,13.928517436254925,75.16751309825904,30.04252831380213,59.05350222071183
2024-03-01,52460.76,10539.49,25183.68,54845.94861881673,107306.70861881673,1503440.3100000056,250563.5800000003,115806.89917867599,8323.831,20005.369333333332,1498939.135333339,249178.82433333353,13.912692266178396,74.92684140731048,29.935593878988357,58.903939794500516
2024-03-02,52768.57,5345.48,12911.27,56207.14950027673,108975.71950027673,1496099.3300000057,245373.6400000003,116282.12517792147,8263.752333333334,19865.80283333333,1499091.3870000057,249014.66183333358,14.071346827382104,75.46090130747912,30.13336457687485,59.398883557986366
2024-03-03,46730.4,6038.17,14376.72,56207.14950027673,102937.54950027674,1490204.2000000055,240363.01000000033,116529.77090616511,8206.950833333332,19730.738666666668,1499158.268833339,248776.3740000002,14.198911784979638,75.98084867273792,30.31288709438476,59.8668733633328
2024-03-04,37217.5,9512.9,22779.95,48548.71640285673,85766.21640285672,1490828.2600000056,244408.00000000032,116279.62224267845,8198.311833333333,19705.243666666665,1499058.5735000058,248575.24716666687,14.183361722092556,76.0740947363066,30.32029669278867,59.93715976561049
2024-03-05,28259.93,8957.57,21277.82,47277.303972256734,75537.23397225674,1487461.2600000056,247980.16000000032,116030.76715214043,8171.879333333333,19637.597,1498684.7663333388,248408.57716666686,14.1987861566736,76.31711590442245,30.397974203241237,60.11792785785482
2024-03-06,33273.18,8637.23,20749.76,45510.607371496735,78783.78737149673,1481995.9700000056,247301.87000000034,115809.50498316842,8219.457166666667,19751.3855,1498324.614666672,248317.1466666669,14.089678020687831,75.85921578345337,30.210893691823916,59.73800011231728
2024-03-07,48390.01,10032.16,23960.02,42954.823475286736,91344.83347528674,1491317.5700000057,249255.30000000034,115888.99924925958,8295.254166666668,19929.506999999998,1498214.3878333387,248340.00200000024,13.970518192793117,75.17568737818446,29.937600103673763,59.208605467303826
2024-03-08,43162.59,10543.24,25052.89,41184.91637256673,84347.50637256673,1502538.5000000056,251217.27000000034,114917.62363856957,8318.803333333333,19981.4115,1498343.2645000056,248349.7831666669,13.814201277976629,74.98685788539042,29.854027462283266,58.94703170108379
2024-03-09,48716.86,5603.33,13447.48,50771.76465507673,99488.62465507674,1492927.5900000057,246752.85000000033,114389.31027405572,8290.838,19911.296666666665,1498403.7775000057,248259.15250000023,13.797074586918201,75.25395269753932,29.943794885390382,59.107232399067136
2024-03-10,43337.74,5379.12,12887.81,50771.76465507673,94109.50465507673,1486983.5200000058,241469.59000000032,113635.70332360953,8249.055333333334,19807.144166666665,1498466.050666672,248088.1211666669,13.775602021291188,75.65280678819072,30.07473112274758,59.35367768673433
2024-03-11,34982.21,8355.53,20162.49,109740.84332057674,144723.05332057673,1487506.090000006,244593.1700000003,113494.46418577323,8225.455,19749.608166666665,1498377.314333339,247943.9311666669,13.797955758772401,75.86871099864635,30.143491292173735,59.52317546524502
2024-03-12,27768.579999999998,7213.63,17449.4,104662.12384215674,132430.70384215674,1480046.110000006,246473.5200000003,113321.82744554858,8181.034,19644.096666666665,1498001.1128333388,247816.04383333356,13.851773192184336,76.25706278340816,30.291530854575786,59.817305121016716
2024-03-13,37223.88,8366.09,20179.59,96214.27613316674,133438.15613316675,1473777.480000006,245979.9100000003,113078.65605342577,8220.107,19740.283333333333,1497620.3846666722,247764.3585000002,13.756348433594084,75.86620512876827,30.14125710285769,59.48129645950466
2024-03-14,52369.5,9579.75,23126.26,95616.23268060674,147985.73268060674,1483437.550000006,248252.93000000028,113170.98643709363,8286.727333333334,19901.832333333332,1497483.770333339,247833.0346666669,13.656897576666207,75.24351251945893,29.907226906062096,58.99318319006305
2024-03-15,52147.94,9651.12,23188.38,92653.62930650673,144801.56930650672,1493020.390000006,249457.99000000028,113540.44282043213,8296.962333333333,19926.041666666668,1497466.8563333387,247877.1321666669,13.68457976050819,75.15124586125803,29.87564872637929,58.96017689538693
2024-03-16,52685.12,5742.41,13741.61,93912.37369270674,146597.49369270675,1485613.6100000062,244832.65000000029,114237.68682761914,8269.761666666667,19857.722499999996,1497399.0603333386,247819.53083333359,13.813903160968056,75.40638461099147,29.966949571501182,59.25333820045834
2024-03-17,47408.46,5276.66,12671.4,93912.37369270674,141320.83369270674,1476999.750000006,239277.64000000028,114768.85573972017,8215.475,19725.852333333336,1497271.9078333387,247666.9133333336,13.969838109144044,75.90404118067963,30.146389993680657,59.72748929614302
2024-03-18,39269.29,8139.17,19637.6,85610.99534142672,124880.28534142673,1474156.780000006,242090.71000000028,114863.21787571136,8163.222,19604.1315,1496892.967333339,247515.6991666669,14.070818835468565,76.35599502754503,30.320833999941065,60.10597986307253
2024-03-19,31720.11,7549.18,18195.19,83718.32590911673,115438.43590911673,1468042.3200000061,243808.38000000027,114981.80720783038,8113.176333333334,19485.760666666665,1496200.5258333387,247371.5271666669,14.172230761880853,76.78430169743466,30.49009623399042,60.46643622532509
2024-03-20,36931.48,9210.02,21950.36,81683.88769887672,118615.36769887671,1464656.060000006,243808.12000000026,114992.08729856674,8162.0735,19601.775333333335,1495570.6830000055,247293.31866666692,14.088587575028175,76.2977157715275,30.29785490986658,60.0884484366891
2024-03-21,51076.11,9750.28,23406.65,72797.09436537228,123873.20436537228,1474140.260000006,245739.80000000025,115185.14050041136,8229.435666666666,19764.16433333333,1495197.5106666721,247334.24133333357,13.996724097008114,75.65194689992234,30.05482409142112,59.593846905509324
2024-03-22,47637.68,9518.81,22902.02,58254.47394676339,105892.1539467634,1483769.550000006,246600.66000000024,115420.11406978234,8227.176,19760.82966666667,1494987.016833339,247330.30450000023,14.029129080231462,75.65406119334861,30.062600398970467,59.6205898746096
2024-03-23,51708.909999999996,5143.46,12399.91,58378.221811513395,110087.13181151339,1474230.840000006,240206.05000000022,115888.87676973247,8190.504166666667,19671.496833333335,1494739.252666672,247193.54466666692,14.14917499723297,75.98502876170753,30.180504110196747,59.95369964874375
2024-03-24,46530.76,5178.15,12444.21,58378.221811513395,104908.9818115134,1469020.6800000058,234664.5400000002,116315.86608171294,8136.233666666666,19542.86533333333,1494489.160666672,246982.57850000027,14.296033133641108,76.4723665223028,30.355885612265922,60.41251404367799
2024-03-25,37524.05,9006.71,21620.4,43935.859613453395,81459.9096134534,1471504.1200000057,237486.5200000002,116126.6557824899,8110.090166666666,19477.960166666664,1494055.6650000056,246772.63066666693,14.318787263276409,76.70493481944978,30.42785290858155,60.59586917414463
2024-03-26,29750.67,7773.38,18665.02,40435.63449527339,70186.30449527339,1466554.4900000058,239873.0400000002,115819.93420629972,8054.154333333334,19345.24983333333,1493293.973166672,246552.0863333336,14.380148357346647,77.1917646984126,30.611790652302325,60.960122403456914
2024-03-27,36943.42,8399.38,20241.15,36566.43257520339,73509.85257520339,1463015.5500000056,239292.2600000002,115515.63962985398,8094.395333333334,19442.155166666667,1492565.5485000054,246394.86866666694,14.271064714883867,76.76955233126574,30.440182190261226,60.60043485588838
2024-03-28,52753.93,9713.51,23327.04,35416.15953170339,88170.08953170339,1471934.2000000058,242697.17000000022,115489.81538364873,8165.4165,19611.970333333335,1492048.352833339,246386.81733333357,14.143775199176764,76.07845246927539,30.17443351889442,60.04779414955773
2024-03-29,50418.1,10302.0,24598.42,30578.95359881339,80997.05359881339,1483099.3000000056,245082.1900000002,114310.80973114516,8184.946333333334,19656.00016666667,1491671.8236666722,246359.3888333336,13.965981580796983,75.88887927444677,30.099084196805393,59.75577665843835
2024-03-30,51989.85,5294.69,12749.01,30578.95359881339,82568.80359881339,1474112.4900000056,239752.6200000002,113345.59409772576,8140.425166666667,19548.093666666668,1491198.3231666721,246204.9048333336,13.923792894977057,76.28356752297834,30.244723069440038,59.96263734851536
2024-03-31,46482.76,5507.09,13173.91,30578.95359881339,77061.7135988134,1469445.6400000055,234720.2200000002,112153.73086505017,8088.0633333333335,19419.044666666665,1490725.0568333387,245969.13716666691,13.866574264179043,76.76613769740229,30.411376250350855,60.221335711230466
2024-04-01,37526.28,8956.48,21468.68,103201.44500386341,140727.7250038634,1470330.7100000053,238331.2200000002,111897.9874191766,8061.747666666667,19355.378833333332,1490083.6843333389,245767.13250000024,13.880115335518017,76.98550863634637,30.48558980780142,60.38003416406296
2024-04-02,29519.76,8006.5199999999995,19139.21,99336.31336944341,128856.0733694434,1462529.0700000052,240299.57000000018,111643.20422457598,8011.043,19232.69833333333,1489099.2333333388,245571.22466666688,13.936163396523522,77.42539333404365,30.654088945305485,60.707467785261684
2024-04-03,38908.11,8161.599999999999,19630.08,101802.71179163341,140710.8217916334,1456861.7100000053,238948.2700000002,111505.24371316434,8055.937833333333,19338.3965,1488178.8500000057,245428.85066666693,13.841373409286405,76.95461461864254,30.46558398839021,60.330404039538735
2024-04-04,50617.159999999996,9801.36,23412.31,95700.4191732934,146317.5791732934,1465284.5400000054,239792.06000000017,111550.48599144706,8129.537,19512.194666666666,1487538.2275000056,245386.5083333336,13.721628426249497,76.23633593822314,30.18456135119793,59.7734030132747
2024-04-05,45978.94,9386.73,22469.94,82441.4186011734,128420.3586011734,1474091.1700000053,240541.56000000017,111584.91270420677,8130.7238333333335,19515.933833333333,1487065.6605000056,245297.77500000026,13.723859645403866,76.1975149741535,30.169242004550547,59.75213261500682
2024-04-06,50059.26,4883.68,11804.51,84188.8820122934,134248.1420122934,1462793.5800000052,235393.08000000016,111969.58703583498,8077.473,19390.380833333333,1486506.9440000055,245079.99383333357,13.861957450781325,76.66208089346047,30.34117153141008,60.18286681283172
2024-04-07,44546.5,5512.76,13067.77,85421.1485716934,129967.6485716934,1458101.4700000053,230362.60000000018,112167.02725153402,8026.331166666667,19262.633166666667,1485963.7255000055,244787.52166666693,13.974881539571081,77.1422947549775,30.498059023937223,60.61911727061136
2024-04-08,35868.18,8678.32,20688.170000000002,75155.8216420134,111024.0016420134,1458627.5400000052,233437.5900000002,111713.73104125338,8003.174,19201.561666666665,1485252.8331666724,244499.85766666694,13.958678274551245,77.3506269411944,30.550361352466776,60.75894386327887
2024-04-09,28385.07,7483.11,18004.63,76425.8054103734,104810.87541037341,1451117.460000005,235541.5800000002,111334.76400261509,7950.186166666666,19077.589,1484195.4265000054,244200.98850000027,14.004044895126682,77.79785100203203,30.716386180223026,61.08550971693569
2024-04-10,34805.15,7987.89,19244.49,64548.841619513405,99353.9916195134,1443734.3100000052,235173.9400000002,110785.85574849113,7996.1185,19187.309666666668,1483155.4901666723,243971.65200000023,13.854954219161602,77.29877277914048,30.511260182049607,60.642466816252465
2024-04-11,49920.65,9189.48,22208.53,68190.38258031785,118111.03258031784,1451516.0100000051,237149.7900000002,110638.45284371391,8060.3885,19342.916833333333,1482314.499333339,243851.00650000025,13.726193575373435,76.63345255038737,30.253009082626754,60.10663704313405
2024-04-12,49120.979999999996,9968.119999999999,23847.61,61397.66996652785,110518.64996652785,1462225.4900000053,238751.8200000002,110806.19727659503,8078.862166666667,19385.238999999998,1481626.6670000055,243709.76166666692,13.715569716460902,76.43066288736526,30.1663472700663,59.97988533375987
2024-04-13,51497.54,5214.46,12563.14,61966.29802422785,113463.83802422785,1452832.0000000054,234386.5300000002,111368.9466461933,8043.991,19299.695833333335,1480902.087333339,243467.0253333336,13.844986480739884,76.73188738941727,30.266944024842093,60.30992984531507
2024-04-14,46488.84,5008.7,12024.32,61966.29802422785,108455.13802422784,1445632.9200000055,229744.11000000022,111721.9599931196,7986.701666666667,19160.56983333333,1480139.9110000057,243156.76466666692,13.988497962732584,77.24926366360098,30.44520439288562,60.792557233447944
2024-04-15,38247.979999999996,8240.86,19878.73,48327.93065842785,86575.91065842785,1444594.8000000054,232242.5600000002,111560.75439156522,7951.253500000001,19075.646,1479163.433833339,242838.25650000025,14.030587050402206,77.54198383810116,30.540877171127825,61.03169371737554
2024-04-16,30690.89,7557.09,18133.02,46092.52089322785,76783.41089322785,1437439.1900000055,234522.9900000002,111392.01019914566,7896.677166666666,18946.12233333333,1477858.8250000055,242519.45866666693,14.106187684783661,78.00323459328129,30.71158330878542,61.39783896927953
2024-04-17,38280.409999999996,7685.19,18486.06,35980.696755379184,74261.10675537918,1429425.2100000056,234069.01000000018,111154.8702704003,7935.995333333334,19040.39933333333,1476605.7330000056,242292.23200000025,14.006418300615636,77.55119559992453,30.530793154868316,61.02682074567184
2024-04-18,52474.58,9968.26,23735.31,38383.11449467918,90857.69449467919,1439872.3300000057,236488.0900000002,111291.53197064326,8004.9411666666665,19205.570499999998,1475625.148166672,242183.9968333336,13.902854456204095,76.8331848390899,30.254313153706953,60.48172614158704
2024-04-19,49091.97,8981.43,21578.48,35983.92055030919,85075.89055030918,1448466.3900000057,236259.5000000002,110517.24090417774,8001.1269999999995,19197.832,1474780.854333339,242023.05033333358,13.812709247606962,76.82017710819322,30.24862001732176,60.384266338478426
2024-04-20,51459.53,5256.05,12622.25,36520.20290132918,87979.73290132917,1438843.0500000056,231765.2700000002,109923.48323880904,7958.417833333334,19094.894333333334,1473899.366333339,241752.03250000023,13.812228201741485,77.18813943685464,30.376896207615165,60.62347143098097
